term,n,freq,doc_freq,PMI,LRent,in_reference,status
了 各 大,3,4,4,5.149,11.503,False,new
世界 的 倡议,3,4,4,5.149,9.34,False,new
工作 面临 的,3,7,5,5.148,13.78,False,new
但 也 要,3,3,3,5.148,12.449,False,new
和 挑战 中国,3,4,4,5.147,13.321,False,new
部分 也 是,3,3,3,5.147,11.465,False,new
经济 发展 中,3,8,5,5.145,10.91,False,new
来 今年 以,3,3,3,5.145,10.48,False,new
后 仅 在,3,3,3,5.145,13.546,False,new
很 重要 的,3,14,14,5.144,13.179,False,new
意义 上 的,3,11,11,5.144,11.532,False,new
金融 领域 的,3,9,7,5.144,13.062,False,new
至 2024年 的,3,6,3,5.144,13.357,False,new
更 好 发展,3,4,4,5.144,11.845,False,new
在 大会 上,3,4,4,5.144,13.411,False,new
的 利益 时,3,3,3,5.144,13.416,False,new
更 是 精神,3,3,3,5.144,10.975,False,new
车 在 中国,3,5,5,5.143,9.588,False,new
而 这 也,3,5,5,5.143,11.458,False,new
好 的 期待,3,3,3,5.143,8.367,False,new
提出 的 项,3,3,3,5.143,9.945,False,new
的 未 来,3,96,82,5.142,13.698,False,new
来 两 国,3,7,6,5.142,6.252,False,new
车 市场 的,3,7,7,5.142,11.844,False,new
我们 也 要,3,5,5,5.142,11.793,False,new
数字 时代 的,3,3,3,5.142,12.977,False,new
是 在 风格,3,3,3,5.142,9.774,False,new
说 是 次,3,6,6,5.141,11.016,False,new
的 关于 进一步,3,3,3,5.141,12.72,False,new
时代 取得 的,3,4,2,5.14,11.407,False,new
的 挑战 时,3,4,4,5.14,13.416,False,new
组织 和 国际,3,4,3,5.14,8.86,False,new
背景 的 美国,3,3,3,5.14,8.757,False,new
不 忠诚 的,3,3,3,5.14,14.96,False,new
的 领域 广发,3,3,3,5.139,10.332,False,new
通过 国 家,3,5,5,5.138,12.31,False,new
是 中国 人民,3,19,15,5.137,10.689,False,new
配置 中 的,3,9,7,5.137,11.766,False,new
的 政策 措施,3,5,5,5.137,12.91,False,new
获得 的 支持,3,4,2,5.137,10.539,False,new
家 都 会,3,4,3,5.137,9.34,False,new
开发 为 了,3,3,3,5.137,11.704,False,new
的 地区 之一,3,3,3,5.137,12.819,False,new
有 个 城市,3,3,3,5.137,10.891,False,new
名单 中 的,3,3,3,5.137,11.492,False,new
以 银行 和,3,3,3,5.137,13.9,False,new
国 家 对,3,16,12,5.136,11.693,False,new
的 新 路径,3,4,4,5.136,12.153,False,new
这个 行业 的,3,4,4,5.136,13.356,False,new
保持 党 的,3,6,3,5.135,12.907,False,new
特别 是 与,3,4,4,5.135,11.867,False,new
等 如果 是,3,4,4,5.135,14.257,False,new
在 平等 和,3,4,3,5.135,14.789,False,new
理想 的 美国,3,3,3,5.135,9.567,False,new
市场 环境 和,3,3,3,5.135,12.995,False,new
上 的 局面,3,3,3,5.134,9.851,False,new
组织 的 目标,3,8,8,5.133,8.786,False,new
中 不 仅,3,5,4,5.133,11.037,False,new
也 曾 在,3,5,5,5.133,14.112,False,new
都 是 很,3,4,4,5.133,10.206,False,new
这 也 让,3,4,4,5.133,11.682,False,new
的 检验 也,3,3,3,5.133,12.941,False,new
年 只 是,3,3,3,5.133,11.935,False,new
了 较 多,3,3,3,5.133,11.365,False,new
复兴 的 新,3,8,5,5.132,5.696,False,new
的 目标 同时,3,4,4,5.132,12.96,False,new
之 鸡 的,3,4,4,5.132,13.958,False,new
多 中国 人民,3,5,5,5.131,9.348,False,new
在 不 涉及,3,3,3,5.131,11.58,False,new
结构 在 发展,3,3,3,5.131,10.084,False,new
党 面临 的,3,4,4,5.13,12.673,False,new
则 国 家,3,3,2,5.13,11.045,False,new
来 我 次,3,4,4,5.129,10.521,False,new
的 比赛 美国,3,4,4,5.128,13.372,False,new
推动 国 家,3,4,4,5.128,12.03,False,new
发展 的 前提,3,3,3,5.128,6.514,False,new
时期 的 社会,3,3,3,5.128,9.118,False,new
中 已 有,3,4,4,5.127,12.696,False,new
行政 管理 的,3,3,3,5.127,12.756,False,new
合作 组织 的,3,28,9,5.126,12.587,False,new
在 两 国,3,16,11,5.125,8.715,False,new
这 不 再,3,4,4,5.125,11.448,False,new
所 说 的,3,16,14,5.124,13.648,False,new
以 来 党,3,5,5,5.124,9.193,False,new
困境 中 的,3,3,3,5.124,11.234,False,new
湖州 的 个,3,3,3,5.124,8.976,False,new
坚持 国 家,3,3,2,5.124,11.696,False,new
活动 的 核心,3,6,6,5.123,9.332,False,new
更 深 的,3,6,6,5.122,14.213,False,new
上 发布 了,3,5,5,5.122,13.096,False,new
建设 的 根本,3,4,4,5.122,8.661,False,new
大 的 幸福,3,4,4,5.122,8.505,False,new
大 文章 的,3,4,2,5.122,13.102,False,new
也 是 保持,3,3,3,5.122,11.376,False,new
了 两 个,3,11,10,5.121,12.024,False,new
这 是 今年,3,7,7,5.121,11.135,False,new
的 员工 也,3,3,3,5.121,12.941,False,new
的 规划 建设,3,9,9,5.12,13.514,False,new
的 胜利 我们,3,3,3,5.12,13.135,False,new
之后 的 第一,3,3,3,5.12,9.041,False,new
治理 是 国,3,3,3,5.12,5.419,False,new
对 票 的,3,3,3,5.12,14.55,False,new
该 公司 的,3,11,11,5.119,13.584,False,new
来 的 政党,3,3,3,5.119,7.92,False,new
发展 坚持 发展,3,3,3,5.119,10.845,False,new
巨大 的 社会,3,3,2,5.119,8.583,False,new
一个 都 不,3,5,5,5.118,9.484,False,new
的 工坊 在,3,4,4,5.118,15.253,False,new
需要 指出 的,3,3,3,5.118,13.271,False,new
经济 发展 新,3,6,4,5.117,9.543,False,new
了 全球 经济,3,5,5,5.117,11.211,False,new
了 产业 元,3,3,3,5.117,11.401,False,new
澎湃 新闻 的,3,3,3,5.117,12.819,False,new
家 各自 的,3,4,2,5.116,12.017,False,new
广发 的 产品,3,3,3,5.116,9.627,False,new
的 政治 生态,3,7,5,5.115,12.055,False,new
的 发展 机遇,3,6,6,5.115,12.184,False,new
下 不 出,3,3,3,5.115,10.08,False,new
基金 的 风险,3,3,3,5.115,8.748,False,new
管理 国 家,3,3,2,5.115,11.636,False,new
与 中国 开展,3,3,2,5.114,12.377,False,new
平台 更 是,3,3,3,5.114,11.673,False,new
家 名 为,3,6,3,5.113,10.439,False,new
国 人民 中,3,4,4,5.113,11.119,False,new
还 将 与,3,3,2,5.113,12.848,False,new
好 的 部署,3,4,4,5.112,8.706,False,new
过程 中 的,3,21,21,5.111,12.077,False,new
而 成 的,3,8,7,5.111,14.553,False,new
的 国事访问 和,3,4,4,5.111,15.432,False,new
中 的 技能,3,3,3,5.111,9.561,False,new
的 这 裁决,3,4,4,5.109,11.484,False,new
的 发展 态势,3,4,4,5.109,12.162,False,new
建设 提供 了,3,3,3,5.109,12.278,False,new
多 名 家,3,3,3,5.109,10.979,False,new
也 在 接受,3,3,3,5.109,11.019,False,new
的 进程 中,3,6,6,5.108,13.857,False,new
以 上海 为,3,5,3,5.108,12.927,False,new
为 建设 一个,3,3,3,5.108,12.89,False,new
但 近年 的,3,3,3,5.108,14.691,False,new
国 家 实现,3,4,4,5.107,10.386,False,new
解决 了 大,3,3,3,5.107,10.104,False,new
的 开放 战略,3,3,3,5.107,12.802,False,new
的 部分 自,3,3,3,5.107,13.33,False,new
的 平衡 为,3,6,6,5.106,14.459,False,new
研究 的 主题,3,3,3,5.106,9.069,False,new
的 总 价,3,5,5,5.104,11.813,False,new
的 比重 为,3,3,3,5.104,14.459,False,new
面临 的 安全,3,3,2,5.104,9.663,False,new
大 创新 发展,3,3,3,5.104,10.734,False,new
港 合作 的,3,3,3,5.104,11.021,False,new
新 势力 的,3,4,4,5.103,13.836,False,new
开展 的 绿色,3,3,3,5.103,9.461,False,new
在 近 人,3,3,3,5.103,13.152,False,new
有 清晰 的,3,3,3,5.103,14.145,False,new
近年 来 的,3,15,13,5.102,12.816,False,new
家 庭 的,3,13,10,5.102,12.017,False,new
在 全球 经济,3,7,7,5.102,12.236,False,new
的 股东 为,3,4,2,5.101,14.459,False,new
的 主题 活动,3,3,3,5.101,13.396,False,new
小 的 贸易,3,3,3,5.101,9.433,False,new
新 的 动力,3,9,7,5.099,10.219,False,new
的 天 价,3,8,5,5.099,11.813,False,new
建设 国 家,3,7,3,5.099,11.543,False,new
工作 年 多,3,3,3,5.099,10.777,False,new
的 关爱 和,3,3,3,5.099,15.432,False,new
的 制约 和,3,3,2,5.099,15.432,False,new
来 说 就,3,5,5,5.098,9.468,False,new
成 在 以,3,3,3,5.097,10.367,False,new
没有 国 家,3,3,2,5.097,11.449,False,new
的 事业 今年,3,3,3,5.097,12.488,False,new
了 多 届,3,3,3,5.096,10.221,False,new
至 年 来,3,3,3,5.095,11.019,False,new
以 来 我们,3,9,9,5.094,11.603,False,new
对 不 同,3,7,6,5.094,11.653,False,new
成为 学校 的,3,4,4,5.094,13.735,False,new
未 来 有,3,6,6,5.093,11.442,False,new
的 新 机遇,3,5,5,5.093,12.184,False,new
美元 的 全球,3,4,4,5.093,9.41,False,new
在内 的 大,3,3,3,5.093,9.473,False,new
汽车 公司 在,3,3,3,5.093,11.483,False,new
以 科技 为,3,3,3,5.093,12.927,False,new
方面 的 作用,3,4,3,5.092,9.667,False,new
出 省 的,3,3,3,5.092,13.17,False,new
都 是 自己,3,4,4,5.091,9.927,False,new
是 人民 自己,3,3,3,5.091,9.744,False,new
推进 党 和,3,3,2,5.09,12.254,False,new
上 促进 了,3,3,3,5.09,13.096,False,new
好 业绩 的,3,3,3,5.09,12.212,False,new
了 新 平台,3,4,4,5.089,11.449,False,new
在 考虑 是,3,4,4,5.089,14.156,False,new
包括 个 是,3,3,3,5.089,12.103,False,new
人 的 身份,3,4,4,5.088,8.307,False,new
目标 也 是,3,4,4,5.088,10.751,False,new
的 经验 让,3,3,3,5.088,13.035,False,new
人类 生活 的,3,5,5,5.087,12.423,False,new
环境 和 我们,3,4,4,5.087,9.397,False,new
了 系列 新,3,3,3,5.087,10.822,False,new
大 的 变化,3,15,13,5.086,9.886,False,new
只 为 中国,3,3,3,5.086,10.786,False,new
它 这 是,3,3,3,5.086,11.895,False,new
也 是 因为,3,4,4,5.085,11.999,False,new
的 监督 管理,3,3,3,5.085,13.037,False,new
大 家 提供,3,3,3,5.085,9.5,False,new
智慧 的 好,3,3,3,5.085,9.52,False,new
提供 大 家,3,3,3,5.085,11.988,False,new
的 关心 和,3,10,10,5.083,15.432,False,new
多 年轻 的,3,5,2,5.082,12.681,False,new
本 来 是,3,4,4,5.082,11.366,False,new
方式 生产 的,3,4,4,5.082,11.909,False,new
和 治理 这,3,4,2,5.082,12.118,False,new
的 愿望 是,3,3,3,5.082,14.799,False,new
震撼 的 是,3,3,3,5.082,9.044,False,new
不 是 因为,3,9,9,5.081,12.064,False,new
的 决心 不,3,5,2,5.081,12.989,False,new
的 形成 机制,3,3,3,5.08,13.005,False,new
美国 在 该,3,3,3,5.08,10.248,False,new
的 价值 和,3,5,3,5.079,15.432,False,new
了 这 位,3,5,3,5.079,11.706,False,new
新 的 威胁,3,4,4,5.079,9.594,False,new
方面 美国 和,3,3,3,5.079,11.979,False,new
的 他 年轻,3,3,3,5.079,10.921,False,new
的 训练 从,3,3,3,5.079,14.535,False,new
了 年 前,3,5,4,5.078,11.354,False,new
的 方式 去,3,4,4,5.078,13.492,False,new
是 解决 大,3,3,3,5.078,11.157,False,new
新 模式 在,3,3,3,5.078,13.053,False,new
将 成为 中国,3,3,3,5.078,12.233,False,new
在 理念 与,3,3,3,5.077,14.121,False,new
党 在 坚持,3,3,3,5.077,9.543,False,new
等 个 国,3,7,7,5.076,8.817,False,new
他 在 生活,3,5,5,5.076,10.665,False,new
不 会 被,3,4,3,5.076,12.836,False,new
发展 新 技术,3,4,2,5.076,10.501,False,new
教育 成果 的,3,3,3,5.076,13.264,False,new
好 的 选择,3,7,5,5.075,8.768,False,new
执政 的 大,3,3,3,5.075,8.338,False,new
产品 的 推出,3,3,3,5.075,9.1,False,new
全国 文化 和,3,3,2,5.075,12.803,False,new
不 同 的,3,101,64,5.074,14.96,False,new
生物 的 最,3,4,4,5.074,8.184,False,new
多 名 来,3,3,2,5.074,10.343,False,new
来 多 名,3,3,3,5.074,10.133,False,new
的 生活 质量,3,8,8,5.073,11.465,False,new
家 特别 是,3,6,3,5.073,10.78,False,new
技术 研发 的,3,5,5,5.073,13.357,False,new
影响 的 重大,3,3,3,5.073,8.545,False,new
重大 影响 的,3,3,3,5.073,12.249,False,new
人类 的 关系,3,4,4,5.072,9.383,False,new
的 专 家,3,22,21,5.071,14.334,False,new
我们 来 说,3,5,5,5.071,11.728,False,new
以及 家 中,3,4,4,5.071,12.026,False,new
次 还 不,3,3,3,5.071,8.994,False,new
为 中心 对,3,3,3,5.071,13.304,False,new
自己 的 优势,3,4,4,5.07,9.825,False,new
面临 重要 的,3,3,3,5.07,12.746,False,new
的 策划 和,3,3,3,5.07,15.432,False,new
至 2022年 的,3,5,5,5.069,13.357,False,new
也 增加 了,3,3,3,5.069,13.928,False,new
发展 必须 是,3,3,3,5.069,11.976,False,new
就 不 用,3,3,3,5.069,11.635,False,new
但 还 不,3,3,3,5.069,11.644,False,new
自 法国 的,3,3,3,5.069,11.802,False,new
了 更 好,3,10,9,5.068,11.608,False,new
这 是 自,3,6,6,5.068,11.977,False,new
了 不同 的,3,4,4,5.068,14.368,False,new
这 是 促进,3,3,3,5.068,11.607,False,new
和 一些 更,3,3,3,5.068,11.345,False,new
的 中央 号,3,3,3,5.068,12.781,False,new
和 法国 对,3,3,3,5.068,13.971,False,new
不 是 很,3,18,12,5.067,10.96,False,new
有趣 的 是,3,6,6,5.066,10.267,False,new
人员 的 原,3,3,3,5.066,7.135,False,new
产业 和 经济,3,3,3,5.066,9.966,False,new
的 历史 故事,3,3,3,5.065,12.659,False,new
的 稳定性 和,3,4,4,5.064,15.432,False,new
的 多样性 都,3,4,4,5.064,12.346,False,new
把 所有 的,3,3,3,5.064,13.579,False,new
工作 的 意见,3,6,6,5.062,10.257,False,new
的 方向 发展,3,14,8,5.061,13.668,False,new
大 家 说,3,7,6,5.061,10.794,False,new
国 间 的,3,6,3,5.061,13.298,False,new
的 经历 让,3,3,3,5.061,13.035,False,new
实现 了 高,3,3,3,5.061,9.481,False,new
的 高 标准,3,7,4,5.06,12.595,False,new
不 少 是,3,4,4,5.06,13.723,False,new
上 更 好,3,3,3,5.06,11.303,False,new
以 更 大,3,5,3,5.059,11.64,False,new
为 地区 与,3,4,4,5.059,13.638,False,new
实际 问题 的,3,4,4,5.059,12.275,False,new
的 祖先 在,3,4,4,5.059,15.253,False,new
的 影响 认为,3,4,4,5.059,13.101,False,new
未 来 从,3,3,3,5.059,11.952,False,new
的 第一 场,3,3,3,5.059,13.026,False,new
元 的 底,3,3,3,5.059,9.084,False,new
指数 产品 的,3,3,3,5.059,11.296,False,new
在 近 年,3,3,3,5.059,12.3,False,new
空间 里 的,3,3,3,5.059,12.44,False,new
的 教育 体系,3,7,6,5.058,12.762,False,new
年 来 世界,3,5,5,5.058,9.804,False,new
不 要 把,3,4,4,5.058,12.598,False,new
这 是 非常,3,3,3,5.058,11.218,False,new
的 很 长,3,3,3,5.058,11.888,False,new
的 每个 人,3,3,3,5.058,13.796,False,new
所 需要 的,3,5,5,5.057,13.648,False,new
组织 的 理念,3,4,4,5.057,8.447,False,new
中 的 定位,3,4,4,5.057,10.558,False,new
系统 提供 的,3,4,4,5.057,13.081,False,new
为 今年 新,3,3,3,5.057,11.364,False,new
和 中国 政府,3,10,4,5.056,12.676,False,new
最 明显 的,3,5,5,5.056,13.664,False,new
的 努力 习近平,3,3,3,5.056,10.365,False,new
的 局面 对,3,3,3,5.056,14.431,False,new
有 潜力 的,3,4,4,5.055,14.145,False,new
中国 在 处理,3,3,3,5.055,10.559,False,new
政府 企业 和,3,3,2,5.055,12.42,False,new
企业 和 政府,3,3,3,5.055,10.725,False,new
重要 在 其,3,3,3,5.055,9.249,False,new
的 新 轮,3,5,5,5.054,12.149,False,new
为 导向 的,3,4,4,5.054,14.91,False,new
其中 的 一些,3,4,4,5.054,10.707,False,new
至 岁 的,3,3,3,5.054,13.357,False,new
不 够 的,3,6,6,5.053,14.96,False,new
来 说 更,3,6,5,5.052,8.698,False,new
来 的 日子,3,3,3,5.052,8.367,False,new
和 中华民族 不,3,3,3,5.052,12.53,False,new
的 这样 一个,3,6,5,5.051,14.016,False,new
的 比例 要,3,4,2,5.051,13.793,False,new
我 可 不,3,3,2,5.051,10.962,False,new
的 金融 机构,3,4,4,5.05,13.121,False,new
和 新 能源,3,4,4,5.05,11.809,False,new
的 产业 优势,3,3,3,5.05,12.765,False,new
在 北京 以,3,5,5,5.049,12.942,False,new
在 思想 上,3,4,3,5.049,13.411,False,new
但 这 不,3,9,9,5.047,11.644,False,new
召开 党 的,3,3,3,5.047,11.977,False,new
发布 的 2025年,3,3,3,5.047,8.962,False,new
也 能 有,3,5,5,5.046,12.884,False,new
的 层面 更,3,4,4,5.046,11.804,False,new
的 基本 制度,3,3,2,5.046,12.717,False,new
全国 耕地 的,3,3,3,5.046,13.407,False,new
汽车 市场 和,3,3,3,5.046,11.662,False,new
增长 的 贡献,3,3,3,5.046,8.489,False,new
和 用 好,3,3,3,5.046,12.818,False,new
更 多 他,3,3,3,5.045,11.325,False,new
他 更 多,3,3,3,5.045,11.149,False,new
中 选择 了,3,3,3,5.044,13.74,False,new
市场 需求 的,3,8,7,5.043,13.599,False,new
文化 交流 的,3,6,4,5.043,13.206,False,new
社会 和 文化,3,4,4,5.043,9.645,False,new
的 角度 更,3,3,3,5.043,11.804,False,new
人民 对 中国,3,6,5,5.042,10.475,False,new
对 中国 人民,3,6,5,5.042,11.216,False,new
的 这 句,3,3,3,5.042,10.389,False,new
我们 未 来,3,3,3,5.042,11.697,False,new
拿 到 的,3,3,3,5.042,12.371,False,new
不 一样 的,3,20,20,5.041,14.96,False,new
同样 是 在,3,5,5,5.041,12.259,False,new
企业 的 融资,3,3,3,5.041,9.845,False,new
对 社会主义 和,3,3,3,5.04,13.946,False,new
自己 的 故事,3,3,3,5.04,9.72,False,new
两 年 也,3,3,3,5.039,10.588,False,new
的 党 共产党,3,3,3,5.039,11.884,False,new
的 年 间,3,5,5,5.038,12.223,False,new
上 唯一 的,3,4,4,5.038,14.063,False,new
的 通知 国,3,4,2,5.038,9.358,False,new
的 白某 家,3,3,3,5.038,14.334,False,new
之 地 是,3,3,3,5.038,12.721,False,new
的 同时 也,3,33,30,5.037,12.941,False,new
中 的 香蕉,3,4,4,5.037,9.557,False,new
给 了 企业,3,3,3,5.037,11.092,False,new
有 个 国,3,6,6,5.036,7.467,False,new
责任 这 是,3,3,3,5.036,10.698,False,new
的 冠军 世界,3,3,3,5.036,12.668,False,new
规模 的 城市,3,6,6,5.035,9.481,False,new
则 上 不,3,5,5,5.034,9.699,False,new
么 强 的,3,3,3,5.034,10.547,False,new
国 家 进行,3,3,3,5.034,10.564,False,new
支持 特朗普 的,3,4,3,5.033,13.153,False,new
上海 的 张,3,3,3,5.033,9.322,False,new
作为 党 的,3,15,10,5.032,14.083,False,new
以 来 生态,3,3,3,5.032,10.523,False,new
发布 的 关于,3,3,3,5.032,10.542,False,new
看 就 不,3,3,3,5.032,9.552,False,new
绿色 产业 的,3,3,3,5.032,12.897,False,new
华盛顿 的 不,3,3,3,5.032,7.423,False,new
如 中国 和,3,3,3,5.032,12.107,False,new
新 的 治疗,3,6,5,5.031,9.565,False,new
的 结果 就,3,5,5,5.031,12.574,False,new
大 影响力 的,3,4,2,5.031,13.102,False,new
是 实现 高,3,3,3,5.031,9.719,False,new
了 潜在 的,3,3,3,5.031,14.368,False,new
与 外国 的,3,3,3,5.031,15.058,False,new
了 的 收益率,3,3,3,5.031,8.679,False,new
更 多 新,3,6,5,5.03,10.667,False,new
人 来 说,3,5,4,5.029,10.639,False,new
活动 这样 的,3,3,3,5.029,13.608,False,new
的 这 张,3,8,4,5.028,12.027,False,new
实现 的 利益,3,3,3,5.028,10.11,False,new
看 来 中国,3,6,6,5.027,10.344,False,new
来 看 中国,3,6,5,5.027,10.674,False,new
是 了 解,3,5,5,5.027,9.822,False,new
并 在 实施,3,3,3,5.027,12.051,False,new
的 资本 市场,3,3,3,5.026,13.266,False,new
的 资源 去,3,3,2,5.026,13.492,False,new
元 的 恢复,3,4,2,5.024,9.275,False,new
的 中国 车市,3,3,3,5.024,11.424,False,new
在 家 长,3,5,5,5.023,11.244,False,new
发展 为 地区,3,4,4,5.023,10.049,False,new
辆 这 是,3,3,3,5.023,10.878,False,new
又 到 了,3,3,3,5.023,12.729,False,new
做 的 努力,3,3,3,5.022,10.221,False,new
他 成长 的,3,4,2,5.021,14.152,False,new
他 的 成长,3,4,2,5.021,10.338,False,new
就 要 到,3,3,3,5.021,12.659,False,new
不 是 比赛,3,3,3,5.021,11.155,False,new
的 拥护 和,3,4,4,5.02,15.432,False,new
的 问题 因此,3,4,4,5.02,12.507,False,new
的 平台 进一步,3,3,3,5.02,12.72,False,new
进行 了 两,3,3,3,5.02,9.338,False,new
在 全面 建设,3,5,5,5.019,12.87,False,new
上 影响 了,3,4,4,5.018,13.096,False,new
才 有 了,3,3,3,5.018,12.5,False,new
发展 未 来,3,6,5,5.017,10.875,False,new
来 是 否,3,3,3,5.017,9.116,False,new
等 不 同,3,7,7,5.016,12.598,False,new
挑战 在 新,3,3,3,5.015,8.514,False,new
技术 创新 和,3,3,3,5.015,12.753,False,new
在 其 向,3,3,3,5.015,12.97,False,new
的 权利 和,3,7,6,5.014,15.432,False,new
这 是 我国,3,4,4,5.014,11.585,False,new
得 不 到,3,3,3,5.014,10.576,False,new
后 为 元,3,3,3,5.014,11.362,False,new
是 经济 政策,3,4,4,5.013,11.365,False,new
建设 的 意见,3,5,3,5.012,9.721,False,new
巨大 的 市场,3,3,3,5.012,8.857,False,new
在 一个 由,3,3,3,5.012,12.956,False,new
以 来 中国,3,19,18,5.011,12.249,False,new
中国 的 事情,3,7,7,5.011,10.204,False,new
作用 也 是,3,3,3,5.011,10.858,False,new
的 美国 然而,3,3,3,5.011,12.284,False,new
产品 研发 的,3,3,3,5.01,13.173,False,new
2019年 是 新,3,3,2,5.01,9.475,False,new
都 做 了,3,3,3,5.009,13.239,False,new
的 半 年,3,3,3,5.008,12.943,False,new
下 来 他,3,4,3,5.007,10.328,False,new
对 他 来,3,10,10,5.006,12.211,False,new
领域 的 人才,3,3,3,5.006,9.265,False,new
了 实实在在 的,3,3,2,5.006,14.368,False,new
发展 格局 的,3,7,4,5.005,13.213,False,new
的 科技 成果,3,4,4,5.005,12.789,False,new
的 差异 对,3,3,3,5.005,14.431,False,new
的 价格 来,3,3,3,5.004,13.698,False,new
好 的 表现,3,4,3,5.003,8.561,False,new
年 来 我们,3,7,7,5.002,10.271,False,new
的 金融 支持,3,7,6,5.002,13.257,False,new
需要 完成 的,3,3,3,5.002,13.271,False,new
的 认知 中,3,3,3,5.002,13.857,False,new
意外 的 是,3,3,3,5.002,9.938,False,new
的 中 债,3,3,3,5.002,10.553,False,new
但 真正 的,3,3,3,5.002,14.691,False,new
没有 这样 的,3,3,3,5.002,13.151,False,new
中 的 地位,3,8,8,5.001,11.069,False,new
就 要 有,3,4,4,5.001,12.351,False,new
它 也 是,3,3,3,5.001,11.895,False,new
他 并 不,3,6,6,5.0,11.105,False,new
到 未 来,3,4,3,5.0,11.835,False,new
未 来 到,3,4,4,5.0,11.75,False,new
国 家 自己,3,3,3,5.0,9.02,False,new
非常 好 的,3,8,7,4.999,12.837,False,new
基金 行业 的,3,3,3,4.998,12.008,False,new
也 有 人,3,7,7,4.997,12.655,False,new
大 家 做,3,3,3,4.997,9.374,False,new
几 年 的,3,10,10,4.996,12.16,False,new
有 意义 的,3,10,8,4.995,14.145,False,new
与 个 国,3,6,6,4.995,8.38,False,new
这 主要 是,3,4,4,4.995,13.446,False,new
过 它 的,3,3,3,4.995,12.743,False,new
对 德 的,3,3,3,4.995,14.55,False,new
的 做法 是,3,5,4,4.993,14.799,False,new
间 美国 的,3,3,3,4.993,11.84,False,new
只 基金 的,3,3,3,4.993,13.042,False,new
国际 关系 的,3,11,11,4.991,13.472,False,new
人 之间 的,3,8,7,4.991,12.947,False,new
的 人工智能 产业,3,4,4,4.991,12.805,False,new
广东 新 的,3,3,3,4.991,12.049,False,new
阶段 推进 的,3,3,3,4.991,11.939,False,new
自己 的 指数,3,3,3,4.991,8.418,False,new
创造 新 的,3,10,9,4.99,12.943,False,new
最 深刻 的,3,4,4,4.99,13.664,False,new
国 家 服务,3,4,4,4.99,10.706,False,new
的 监管 政策,3,3,3,4.99,13.378,False,new
不 已 他,3,3,3,4.99,12.072,False,new
的 机会 我,3,3,2,4.989,13.081,False,new
娱乐 的 不,3,4,2,4.988,8.103,False,new
和 投资人 的,3,3,3,4.988,15.577,False,new
全球 治理 的,3,7,4,4.987,13.292,False,new
的 领导 下,3,7,5,4.987,13.519,False,new
了 解 和,3,5,5,4.987,13.763,False,new
中 还 将,3,3,3,4.986,12.616,False,new
的 作用 教育,3,3,3,4.986,13.119,False,new
来 两 年,3,5,5,4.985,9.837,False,new
要 与 美国,3,3,3,4.985,10.941,False,new
中 发现 了,3,4,4,4.984,13.74,False,new
起 了 美国,3,3,3,4.984,10.747,False,new
的 时候 国际,3,3,2,4.984,12.852,False,new
也 是 促进,3,3,3,4.983,11.82,False,new
贸易 的 核心,3,3,3,4.982,7.955,False,new
生活 的 部分,3,3,3,4.982,9.624,False,new
一些 地方 的,3,3,2,4.982,12.8,False,new
经济 形势 的,3,3,2,4.981,13.089,False,new
销量 增长 的,3,7,7,4.98,12.129,False,new
家 利益 和,3,3,3,4.98,11.413,False,new
党 是 党,3,3,3,4.98,7.361,False,new
更 大 发展,3,7,7,4.979,11.845,False,new
与 对 政策,3,3,3,4.979,12.4,False,new
站 在 了,3,5,4,4.977,11.718,False,new
的 大学生 和,3,4,4,4.977,15.432,False,new
我 并 不,3,6,6,4.976,10.962,False,new
的 问题 2016年,3,6,6,4.975,12.505,False,new
家 很 有,3,4,4,4.975,10.006,False,new
也 更 能,3,3,3,4.975,12.553,False,new
不 是 专业,3,4,4,4.974,11.381,False,new
指出 党 的,3,6,5,4.973,12.39,False,new
的 新 进展,3,4,4,4.973,12.103,False,new
是 要 加强,3,4,4,4.973,11.253,False,new
更 紧密 的,3,3,3,4.973,14.213,False,new
的 发展 道路,3,10,10,4.972,11.936,False,new
多 策略 的,3,6,3,4.972,12.681,False,new
下 阶段 的,3,5,4,4.972,13.216,False,new
集团 政治 的,3,4,4,4.972,13.02,False,new
的 重要 基础,3,8,8,4.971,11.298,False,new
同 指数 的,3,3,3,4.971,11.327,False,new
近年 的 美国,3,3,3,4.971,10.152,False,new
曾 在 多,3,3,3,4.97,10.18,False,new
以 来 我,3,7,7,4.969,11.55,False,new
在 生产 工作,3,3,3,4.969,12.729,False,new
个 城市 中,3,3,3,4.969,10.804,False,new
的 第二 个,3,14,14,4.968,13.692,False,new
的 关系 包括,3,4,4,4.968,13.625,False,new
记忆 中 的,3,3,2,4.968,11.251,False,new
对 他们 来,3,3,3,4.968,12.211,False,new
家 组成 的,3,5,4,4.967,12.017,False,new
中国 历史 上,3,3,3,4.967,12.174,False,new
的 初心 也,3,3,3,4.967,12.941,False,new
社会 的 监督,3,5,3,4.966,8.999,False,new
的 所 占,3,3,3,4.965,11.559,False,new
来 到 美国,3,6,3,4.964,10.266,False,new
治理 体系 的,3,4,3,4.963,12.096,False,new
了 两 党,3,4,2,4.963,9.056,False,new
管理 的 产品,3,9,3,4.962,10.693,False,new
的 性质 和,3,3,3,4.962,15.432,False,new
开展 的 系列,3,3,3,4.962,10.055,False,new
了 他 坚持,3,3,3,4.962,11.238,False,new
