term,n,freq,doc_freq,PMI,LRent,in_reference,status
dạy và học,3,3,3,7.85,7.737,False,new
có năng khiếu,3,4,3,9.4,7.771,False,new
là kỳ thi,3,5,5,5.914,10.703,False,new
của kỳ thi,3,7,7,5.97,11.569,False,new
kỳ thi này,3,4,3,6.843,8.601,False,new
Kỳ thi Olympic,3,3,2,12.005,6.049,False,new
mùa Giáng sinh,3,6,3,11.985,8.84,False,new
Giáng sinh đã,3,6,4,8.925,8.233,False,new
gác lại những,3,3,3,9.666,7.131,False,new
những giây phút,3,3,3,10.629,8.767,False,new
về những điều,3,5,4,5.192,9.62,False,new
đẹp của cuộc,3,3,3,5.921,6.858,False,new
không khí Giáng,3,4,2,9.735,6.723,False,new
khí Giáng sinh,3,5,2,11.107,7.858,False,new
đồ trang trí,3,3,2,9.401,8.402,False,new
Giáng sinh được,3,3,3,8.129,8.799,False,new
trong căn nhà,3,4,3,7.706,10.708,False,new
và đẹp lung,3,3,3,9.823,8.991,False,new
đẹp lung linh,3,3,3,14.224,5.787,False,new
đã trang trí,3,3,2,6.856,10.356,False,new
đã ngập tràn,3,3,3,11.433,8.65,False,new
không khí lễ,3,4,2,8.401,8.741,False,new
khí lễ hội,3,4,2,9.912,8.132,False,new
sinh viên Đại,3,3,3,7.9,5.378,False,new
viên Đại học,3,3,3,7.746,8.066,False,new
giúp sinh viên,3,3,3,7.358,10.083,False,new
sinh viên học,3,3,3,6.644,8.994,False,new
nữa thôi là,3,3,3,10.194,9.306,False,new
Hoa hậu Quốc,3,7,2,10.145,8.409,False,new
hậu Quốc tế,3,6,2,9.285,7.297,False,new
đã đăng quang,3,3,3,9.527,9.175,False,new
chung kết cuộc,3,6,5,8.636,7.388,False,new
đăng quang Miss,3,5,3,13.338,6.169,False,new
người đẹp đến,3,3,3,5.726,10.177,False,new
đẹp đến từ,3,3,3,6.071,9.095,False,new
hiệu Á hậu,3,5,3,10.223,7.851,False,new
người chiến thắng.,3,3,3,9.998,7.713,False,new
hữu thân hình,3,5,3,9.375,6.171,False,new
bản sắc của,3,3,3,5.806,10.268,False,new
thực hiện ước,3,3,3,8.837,7.212,False,new
hiện ước mơ,3,3,3,11.243,7.368,False,new
phát triển bản,3,5,4,7.693,9.62,False,new
và hạnh phúc,3,3,3,10.241,10.317,False,new
tràn đầy sức,3,4,4,11.619,7.116,False,new
mà các KTS,3,4,3,8.085,8.398,False,new
các KTS đã,3,5,3,7.206,10.524,False,new
Dinh Độc Lập,3,21,4,17.692,5.275,False,new
ELLE Show năm,3,3,2,11.351,8.491,False,new
của show diễn,3,3,2,8.033,10.016,False,new
kiến trúc vào,3,3,3,8.644,8.14,False,new
lịch sử văn,3,3,3,9.526,6.606,False,new
phương án thiết,3,19,5,10.617,5.353,False,new
thiết kế sàn,3,4,2,9.728,7.987,False,new
Runway và Show,3,4,2,12.06,5.091,False,new
và Show Icon,3,4,2,12.14,9.58,False,new
văn phòng kiến,3,7,4,10.783,8.417,False,new
phòng kiến trúc,3,6,3,11.241,8.237,False,new
gửi gắm vào,3,5,3,12.847,8.757,False,new
lộ thời trang,3,11,4,10.252,6.377,False,new
trang và kiến,3,9,5,7.032,7.849,False,new
hết ngày 30/12/2023,3,6,3,13.286,4.802,False,new
ngày 30/12/2023 trong,3,4,3,10.188,9.669,False,new
30/12/2023 trong khung,3,4,3,12.88,3.098,False,new
trong khung giờ,3,6,5,9.222,10.995,False,new
khung giờ 9am,3,3,3,15.809,3.632,False,new
giờ 9am 8pm,3,3,3,18.933,3.676,False,new
9am 8pm tại,3,3,3,17.326,5.318,False,new
8pm tại không,3,3,3,10.473,4.835,False,new
tại không gian,3,8,4,6.045,11.098,False,new
không gian De,3,8,3,11.194,6.684,False,new
gian De la,3,6,3,15.964,3.88,False,new
la Sól Sun,3,7,3,19.64,3.432,False,new
Sun Life flagship,3,7,3,19.873,4.001,False,new
"(244 Pasteur, Quận",3,8,3,20.597,3.125,False,new
đã gửi gắm,3,3,2,11.89,8.065,False,new
2P To Be,3,3,2,19.433,4.237,False,new
Hồ Tăng Phú,3,3,2,15.857,6.758,False,new
Trương Hoàng Phong,3,3,2,14.991,5.962,False,new
"Dinh Độc Lập,",3,6,3,18.087,4.461,False,new
giải bài toán,3,3,2,9.357,9.158,False,new
của Dinh Độc,3,18,3,12.275,8.308,False,new
Dinh Độc Lập.,3,13,4,18.338,4.947,False,new
do KTS Nhâm,3,3,2,13.985,5.984,False,new
KTS Nhâm Chí,3,15,3,17.469,5.454,False,new
Nhâm Chí Kiên,3,13,3,18.012,3.694,False,new
Chí Kiên cùng,3,3,2,12.792,7.282,False,new
Kiên cùng các,3,3,2,8.616,7.11,False,new
cùng các cộng,3,3,2,6.445,7.502,False,new
quan sát kỹ,3,5,3,10.391,6.653,False,new
kỹ lưỡng về,3,5,4,12.208,10.004,False,new
cộng sự đã,3,4,2,6.283,9.203,False,new
khu vực đài,3,4,2,11.489,7.205,False,new
vực đài phun,3,4,2,13.863,3.215,False,new
phần hình ảnh,3,3,3,6.702,8.836,False,new
kiến trúc Dinh,3,6,3,12.924,3.95,False,new
trúc Dinh Độc,3,6,3,15.203,2.864,False,new
Độc Lập là,3,4,2,11.404,6.641,False,new
sân khấu là,3,3,3,8.15,9.85,False,new
nên các KTS,3,3,3,8.366,6.723,False,new
KTS đưa ra,3,3,2,9.748,7.915,False,new
thiết kế Show,3,3,2,9.976,7.906,False,new
Biểu tượng trình,3,6,3,12.9,6.586,False,new
tượng trình diễn,3,6,3,8.454,5.544,False,new
bao quanh đài,3,3,2,12.379,8.189,False,new
quanh đài phun,3,3,2,14.988,4.168,False,new
"đài phun nước,",3,5,2,15.717,7.081,False,new
đưa ra thực,3,3,3,6.91,7.502,False,new
phản chiếu của,3,3,2,8.833,10.4,False,new
hình ảnh phản,3,6,3,9.032,6.859,False,new
ảnh phản chiếu,3,6,3,11.471,7.272,False,new
ELLE Fashion Show,3,7,4,17.448,6.54,False,new
khấu trình diễn,3,3,3,9.207,4.209,False,new
hợp giữa Biểu,3,4,3,12.492,3.456,False,new
giữa Biểu tượng,3,4,3,13.454,9.159,False,new
trình diễn (Show,3,4,3,12.339,3.199,False,new
diễn (Show Icon),3,5,3,17.624,5.291,False,new
(Show Icon) do,3,3,2,17.648,5.332,False,new
Chí Kiên và,3,4,4,11.164,8.778,False,new
Sàn diễn thời,3,4,3,11.782,4.465,False,new
thời trang (Runway),3,4,3,12.75,4.517,False,new
trang (Runway) do,3,4,3,13.499,9.243,False,new
KTS Phạm Nhân,3,5,2,15.241,5.564,False,new
Phạm Nhân Thọ,3,5,2,17.049,4.928,False,new
Nhân Thọ và,3,5,2,12.561,10.025,False,new
kiến trúc và,3,11,5,8.479,9.922,False,new
trúc và thời,3,8,5,7.258,4.106,False,new
"án thiết kế,",3,3,2,11.08,5.14,False,new
thiết kế mang,3,3,2,7.61,7.771,False,new
kế mang tên,3,3,2,8.09,7.08,False,new
thời trang là,3,4,2,5.583,10.331,False,new
ra trong một,3,3,3,2.966,9.809,False,new
giữa kiến trúc,3,4,3,10.554,8.814,False,new
di sản kiến,3,3,2,8.764,8.326,False,new
sản kiến trúc,3,3,2,8.966,8.764,False,new
sàn diễn thời,3,3,2,8.876,5.452,False,new
kiến trúc của,3,4,2,7.549,9.27,False,new
muốn tập trung,3,3,2,8.922,7.213,False,new
tạo nên bởi,3,4,3,8.251,8.854,False,new
"nhiều yếu tố,",3,3,3,12.006,6.131,False,new
thiết kế sân,3,3,2,8.248,7.584,False,new
kế sân khấu,3,3,2,10.373,6.232,False,new
chủ đạo là,3,3,3,6.766,10.646,False,new
không gian được,3,4,4,4.526,11.77,False,new
trình hình thành,3,3,3,6.12,7.446,False,new
triển lãm “Giao,3,5,3,14.352,2.016,False,new
lãm “Giao lộ,3,6,3,16.205,4.798,False,new
“Giao lộ thời,3,8,3,14.112,3.553,False,new
những họa tiết,3,4,2,8.768,8.536,False,new
của văn phòng,3,3,2,7.312,10.957,False,new
thời trang kiến,3,7,2,8.599,8.455,False,new
dài từ ngày,3,3,2,7.195,9.043,False,new
từ ngày 21/12/2023,3,4,2,11.069,5.878,False,new
ngày 21/12/2023 đến,3,4,2,11.142,10.21,False,new
21/12/2023 đến hết,3,5,2,12.755,4.388,False,new
cuộc vận động,3,3,3,7.604,9.391,False,new
studio kiến trúc,3,4,4,13.918,6.555,False,new
kiến trúc hàng,3,3,3,8.953,8.153,False,new
trúc hàng đầu,3,3,3,7.522,4.91,False,new
đầu tại Hà,3,3,3,6.614,7.759,False,new
dùng máy ảnh,3,3,2,7.476,6.764,False,new
máy ảnh của,3,4,2,5.395,10.702,False,new
ảnh của điện,3,4,2,5.386,6.794,False,new
thoại để quét,3,3,2,11.26,3.363,False,new
để quét QR,3,3,2,14.234,7.882,False,new
hoặc chạm vào,3,3,2,9.437,10.735,False,new
chạm vào Nomion,3,3,2,13.952,4.069,False,new
vào Nomion Chip,3,3,2,15.862,7.905,False,new
dùng điện thoại,3,3,2,9.226,6.474,False,new
và kiến trúc,3,4,4,7.603,11.386,False,new
kiến trúc từ,3,3,2,8.528,8.788,False,new
Fomalia XR Studio,3,4,2,20.996,4.061,False,new
của NTK Ngô,3,3,2,12.87,9.305,False,new
NTK Ngô Hoàng,3,3,2,16.766,5.236,False,new
trang kiến trúc”,3,5,2,13.684,5.52,False,new
đang chờ đón,3,3,2,10.543,8.801,False,new
họa tiết được,3,3,2,8.386,8.432,False,new
trong những dự,3,4,4,4.182,9.291,False,new
nhất định cho,3,3,3,5.119,9.783,False,new
mình yêu thích,3,3,3,9.303,8.339,False,new
"ngày đầu tiên,",3,3,3,9.118,8.29,False,new
thoa giữa thời,3,3,2,11.183,3.153,False,new
show thời trang,3,3,2,10.375,6.765,False,new
do APDI Architecture,3,3,2,15.958,7.206,False,new
đến từ Hà,3,3,3,6.284,8.305,False,new
và Sàn diễn,3,3,2,9.769,10.64,False,new
các người mẫu,3,4,3,5.258,9.174,False,new
của KTS Nhâm,3,3,2,11.392,7.591,False,new
sự mềm mại,3,4,3,10.483,7.872,False,new
không chỉ nói,3,3,3,5.968,10.281,False,new
không chỉ thấy,3,3,2,5.614,10.932,False,new
hơn về mặt,3,4,3,6.609,9.8,False,new
về mặt chất,3,4,3,7.682,8.47,False,new
từng thấy ở,3,3,3,7.529,9.705,False,new
"với thiên nhiên,",3,5,3,8.515,10.784,False,new
như sự kết,3,3,3,5.322,8.742,False,new
mua sắm không,3,3,3,9.252,9.44,False,new
thời trang Việt,3,3,3,6.729,6.604,False,new
WeChoice Awards- Giải,3,3,3,17.681,5.029,False,new
Awards- Giải thưởng,3,3,3,15.347,4.794,False,new
"chức, với mong",3,5,5,10.015,3.274,False,new
mong muốn tôn,3,5,5,11.95,5.841,False,new
muốn tôn vinh,3,5,5,12.316,6.086,False,new
"những con người,",3,5,5,8.605,8.696,False,new
"con người, kể",3,3,3,10.755,7.678,False,new
"người, kể những",3,3,3,9.204,7.816,False,new
"cảm hứng nhất,",3,5,5,11.489,9.237,False,new
"hứng nhất, những",3,5,5,9.717,7.055,False,new
"nhất, những sự",3,5,5,6.982,9.026,False,new
"những sự kiện,",3,6,6,8.621,7.987,False,new
"sự kiện, sản",3,5,5,9.418,6.522,False,new
"kiện, sản phẩm",3,5,5,10.113,5.961,False,new
phẩm và công,3,5,5,4.001,4.675,False,new
và công trình,3,5,5,4.15,12.341,False,new
công trình có,3,5,5,4.381,9.883,False,new
trình có ảnh,3,3,3,5.099,7.757,False,new
đồng đã quay,3,3,3,7.252,8.113,False,new
lại với thông,3,3,3,4.837,8.197,False,new
Cổng đề cử,3,3,3,13.381,6.054,False,new
đề cử củaWeChoice,3,3,3,14.768,3.44,False,new
cử củaWeChoice Awards,3,3,3,15.906,6.38,False,new
chúng tôi tôn,3,3,3,9.426,6.753,False,new
tôi tôn vinh,3,3,3,11.198,5.954,False,new
vinh những câu,3,3,3,8.248,4.314,False,new
chuyện và những,3,3,3,4.358,7.935,False,new
và những nhân,3,3,3,3.42,11.706,False,new
nhân vật mà,3,3,3,7.668,9.212,False,new
vật mà bạn,3,3,3,7.606,8.077,False,new
bạn thấy xứng,3,3,3,9.848,5.738,False,new
thấy xứng đáng,3,3,3,10.667,7.227,False,new
xứng đáng có,3,3,3,8.466,8.291,False,new
đáng có mặt,3,3,3,6.274,9.302,False,new
mặt trong WeChoice,3,3,3,9.192,4.851,False,new
trong WeChoice Awards,3,3,3,10.277,10.379,False,new
"WeChoice Awards 2023,",3,3,3,14.59,6.648,False,new
qua cổng đề,3,3,3,9.701,8.51,False,new
đề cử chúng,3,3,3,9.332,5.475,False,new
cử chúng tôi,3,3,3,9.057,6.87,False,new
chúng tôi dành,3,3,3,8.34,6.547,False,new
tôi dành riêng,3,3,3,9.792,7.458,False,new
riêng cho bạn.,3,3,3,10.422,7.294,False,new
cho bạn. Truy,3,3,3,13.846,7.304,False,new
Truy cậpwechoice.vnđể gửi,3,3,3,19.439,4.609,False,new
cậpwechoice.vnđể gửi Đề,3,3,3,17.888,2.174,False,new
gửi Đề cử,3,3,3,14.291,7.457,False,new
Đề cử của,3,3,3,10.158,9.294,False,new
cử của bạn,3,3,3,6.641,7.038,False,new
của bạn về,3,3,3,4.021,12.243,False,new
bạn về cho,3,3,3,4.759,9.993,False,new
về cho WeChoice,3,3,3,8.307,6.873,False,new
cho WeChoice Awards,3,3,3,10.539,10.327,False,new
Ly Biết Tuốt,3,13,2,19.515,5.722,False,new
đang là sinh,3,3,3,4.85,10.201,False,new
học sinh chuyên,3,3,2,7.31,7.171,False,new
của trường THPT,3,6,5,6.92,9.15,False,new
THPT chuyên Hà,3,7,3,11.23,4.746,False,new
chuyên Hà Nội,3,5,3,11.053,8.497,False,new
ngành Quản trị,3,4,2,12.081,8.581,False,new
học Ngoại thương,3,6,4,10.492,6.89,False,new
giành học bổng,3,5,2,12.393,6.994,False,new
Đại học KU,3,3,2,12.702,5.368,False,new
học KU Leuven,3,3,2,17.264,4.252,False,new
Leuven (Vương quốc,3,3,2,18.35,2.295,False,new
đề cử cho,3,4,4,8.106,8.69,False,new
cử của WeChoice,3,4,2,10.412,3.479,False,new
đi du học,3,3,2,8.397,10.643,False,new
những năm tháng,3,4,4,4.627,9.785,False,new
thi đỗ vào,3,3,3,9.874,8.883,False,new
ngôi trường đứng,3,3,2,10.011,6.961,False,new
trường đứng thứ,3,3,2,8.843,7.478,False,new
đứng thứ ở,3,3,2,8.488,9.771,False,new
và thứ trên,3,3,2,4.643,12.313,False,new
theo bảng xếp,3,4,2,10.822,8.231,False,new
đại học top,3,3,2,9.438,8.467,False,new
nữ sinh đã,3,3,2,6.938,9.192,False,new
Tết năm nay,3,8,3,9.267,8.198,False,new
vẫn quyết định,3,3,3,7.894,10.607,False,new
phân biệt chủng,3,6,2,12.912,6.733,False,new
biệt chủng tộc,3,3,2,14.935,4.556,False,new
bản thân phải,3,5,5,8.267,9.535,False,new
triển bản thân.,3,3,3,10.784,5.361,False,new
kinh nghiệm thực,3,3,3,7.782,7.778,False,new
các bạn đồng,3,3,3,5.128,9.86,False,new
bạn đồng trang,3,3,3,7.275,8.414,False,new
đồng trang lứa,3,3,3,11.65,6.341,False,new
Nhân vật Truyền,3,6,2,13.998,4.639,False,new
vật Truyền cảm,3,6,2,11.684,6.417,False,new
Đại sứ Truyền,3,4,2,13.944,5.829,False,new
sứ Truyền cảm,3,4,2,13.344,5.613,False,new
giả bình chọn,3,3,3,9.671,6.041,False,new
xinh đẹp và,3,3,2,8.562,10.448,False,new
gương mặt Gen,3,4,2,13.184,5.396,False,new
mặt Gen Z,3,4,2,12.732,7.257,False,new
vào Đại học,3,3,2,6.804,10.932,False,new
Thế giới của,3,3,2,6.161,10.464,False,new
hoạt động ngoại,3,4,3,9.37,7.983,False,new
"tốt nghiệp THPT,",3,5,4,12.565,7.051,False,new
học tập của,3,4,2,5.267,10.398,False,new
năng của mình.,3,3,3,5.986,7.806,False,new
điểm sàn xét,3,7,5,11.196,7.68,False,new
sàn xét tuyển,3,8,5,12.622,6.029,False,new
hơn trường đại,3,3,2,6.94,8.518,False,new
đại học trên,3,4,2,6.652,9.696,False,new
học trên khắp,3,3,3,7.796,6.976,False,new
học trên cả,3,4,4,6.086,9.205,False,new
công bố điểm,3,15,9,7.872,10.264,False,new
bố điểm sàn,3,4,3,10.0,5.352,False,new
Đại học Y,3,15,3,11.563,7.315,False,new
học Y Dược,3,6,2,13.794,6.484,False,new
học Y Hà,3,8,2,11.112,7.207,False,new
điểm. Các ngành,3,3,2,10.998,7.955,False,new
Các ngành còn,3,7,2,8.814,10.728,False,new
điểm. Đại học,3,6,3,10.697,8.84,False,new
mức điểm từ,3,3,2,6.213,9.519,False,new
chuẩn các ngành,3,4,2,7.376,8.122,False,new
Nguyễn Tất Thành,3,3,2,12.502,8.194,False,new
Cơ sở Hà,3,3,2,11.618,6.85,False,new
ngành. Đại học,3,3,2,11.198,7.737,False,new
học Công nghiệp,3,5,2,8.112,9.272,False,new
Mức điểm sàn,3,14,3,12.88,7.325,False,new
điểm sàn các,3,10,2,8.219,9.878,False,new
động từ điểm,3,4,3,5.446,8.537,False,new
Mức điểm nhận,3,3,2,9.341,8.369,False,new
điểm nhận hồ,3,3,2,8.354,7.35,False,new
hồ sơ từ,3,5,2,10.471,8.458,False,new
Điểm xét tuyển,3,4,4,12.077,8.006,False,new
ngành còn lại,3,4,2,7.105,9.468,False,new
điểm sàn nhận,3,5,3,9.127,8.882,False,new
sàn nhận hồ,3,5,3,11.18,5.354,False,new
hồ sơ xét,3,6,4,13.233,6.015,False,new
sơ xét tuyển,3,4,4,12.152,5.834,False,new
xét tuyển từ,3,5,4,9.172,9.027,False,new
học Bách khoa,3,3,2,11.199,5.907,False,new
Quốc tế Hồng,3,3,2,10.909,6.535,False,new
Răng Hàm Mặt,3,3,2,19.208,3.925,False,new
có điểm sàn,3,4,2,7.201,9.119,False,new
Kỹ thuật phục,3,4,3,12.769,6.111,False,new
thuật phục hồi,3,3,3,10.663,6.043,False,new
phục hồi chức,3,4,4,10.121,8.559,False,new
hồi chức năng,3,3,3,8.722,9.045,False,new
Khoa học Xã,3,5,3,13.586,4.333,False,new
học Xã hội,3,5,3,11.174,9.382,False,new
Xã hội và,3,6,4,9.579,8.904,False,new
hội và Nhân,3,6,4,8.289,5.45,False,new
Quốc gia TP.HCM,3,3,2,10.211,6.699,False,new
Y Dược TP.HCM,3,4,2,16.71,6.093,False,new
Y Hà Nội,3,7,2,13.105,6.639,False,new
thí sinh đăng,3,9,4,10.031,6.384,False,new
điều chỉnh nguyện,3,8,3,12.225,6.787,False,new
chỉnh nguyện vọng,3,8,3,13.225,6.213,False,new
xét tuyển vào,3,7,6,9.576,8.379,False,new
tuyển vào đại,3,4,3,7.874,6.387,False,new
vào đại học,3,5,4,6.728,10.932,False,new
nộp lệ phí,3,3,3,13.116,7.238,False,new
có thể bắt,3,4,4,5.228,7.708,False,new
phương thức xét,3,7,3,11.022,6.913,False,new
xét kết quả,3,3,2,9.266,8.086,False,new
động từ đến,3,3,2,4.673,8.913,False,new
từ đến điểm.,3,3,2,7.75,9.668,False,new
ra mức điểm,3,4,2,6.491,9.437,False,new
mức điểm sàn,3,7,3,9.95,7.235,False,new
từ điểm trở,3,5,4,6.406,7.659,False,new
điểm trở lên,3,5,4,7.345,9.419,False,new
điểm xét tuyển,3,5,4,9.795,8.026,False,new
lượng thí sinh,3,5,4,8.299,7.979,False,new
thí sinh đạt,3,9,5,9.291,7.485,False,new
ngành Y khoa,3,3,2,11.65,5.822,False,new
tại phân hiệu,3,3,2,7.28,10.533,False,new
điểm chuẩn cao,3,3,2,7.767,8.709,False,new
xét tuyển của,3,3,2,7.565,9.508,False,new
tốt nghiệp THPT.,3,3,2,12.516,6.463,False,new
chứng chỉ tiếng,3,3,2,8.427,8.792,False,new
trở lên thì,3,7,5,7.908,10.227,False,new
điểm chuẩn các,3,4,2,6.367,9.878,False,new
sinh đăng ký,3,8,3,10.715,7.623,False,new
Thí sinh cần,3,3,2,10.38,7.99,False,new
trường mà mình,3,3,2,6.642,7.551,False,new
đăng ký xét,3,6,5,12.315,7.462,False,new
khi được công,3,3,3,3.346,8.838,False,new
xét điểm thi,3,4,2,8.497,8.373,False,new
điểm thi tốt,3,7,2,7.79,7.987,False,new
nghiệp THPT là,3,3,2,6.856,7.758,False,new
so với điểm,3,5,5,6.008,9.128,False,new
trúng tuyển vào,3,4,3,10.667,8.058,False,new
tuyển vào trường,3,3,2,7.007,8.234,False,new
mà mình yêu,3,5,4,8.258,8.874,False,new
có mức điểm,3,12,2,6.475,10.798,False,new
các nguyện vọng,3,3,3,8.996,9.689,False,new
nguyện vọng theo,3,3,3,10.69,7.949,False,new
sinh đạt điểm,3,5,4,7.546,8.754,False,new
Thí sinh có,3,3,2,8.136,7.88,False,new
từ trở lên.,3,3,2,9.47,9.186,False,new
ký xét tuyển,3,5,4,11.819,5.97,False,new
thi đánh giá,3,10,2,8.316,8.351,False,new
đánh giá năng,3,11,2,8.287,9.595,False,new
giá năng lực,3,10,2,8.095,8.498,False,new
ngành đào tạo,3,3,3,10.236,8.193,False,new
khi góp mặt,3,3,3,7.813,9.89,False,new
gây sốt khi,3,3,2,10.483,10.367,False,new
các năm trước.,3,3,3,6.323,9.438,False,new
tư kỹ lưỡng,3,3,2,12.86,4.145,False,new
khoe vẻ đẹp,3,3,2,12.921,8.004,False,new
những bộ cánh,3,3,2,8.155,8.178,False,new
diễn viên xuất,3,3,3,7.107,8.063,False,new
của nữ diễn,3,3,2,6.378,10.016,False,new
tiếng vang như,3,3,3,10.195,9.376,False,new
nhiều tạo hình,3,3,3,5.738,9.626,False,new
với bất cứ,3,3,3,7.761,10.186,False,new
không ngần ngại,3,4,4,13.425,9.463,False,new
khi mua sắm,3,3,2,9.723,8.915,False,new
được hưởng ứng,3,5,4,7.383,9.095,False,new
là sự hiện,3,3,3,3.824,10.518,False,new
sự hiện hữu,3,3,3,7.025,9.019,False,new
hit Giáng sinh,3,6,2,14.222,6.203,False,new
Giáng sinh kinh,3,4,2,10.093,5.253,False,new
sinh kinh điển,3,4,2,9.971,6.272,False,new
thì chưa chắc,3,4,2,9.22,8.407,False,new
vang lên rộn,3,3,3,13.76,4.777,False,new
lên rộn rã,3,3,3,15.442,6.794,False,new
bản hit Giáng,3,4,2,14.253,4.963,False,new
thể chọn mục.,3,7,7,11.358,3.584,False,new
chọn mục. Bình,3,7,7,14.148,6.432,False,new
mục. Bình chọn,3,11,11,14.553,6.248,False,new
Bình chọn của,3,11,11,8.435,9.65,False,new
được công khai.,3,11,11,9.441,7.98,False,new
các cô gái,3,7,6,9.074,9.241,False,new
hoạt động truyền,3,3,3,7.872,7.23,False,new
những trào lưu,3,3,3,9.732,8.394,False,new
trào lưu được,3,4,3,9.797,8.771,False,new
bình chọn cho,3,6,6,7.687,9.689,False,new
xứng đáng nhất,3,3,3,9.818,7.831,False,new
kỳ thi THPT,3,26,16,10.991,6.595,False,new
vào trường ĐH,3,3,3,9.193,8.389,False,new
thi môn Ngoại,3,4,3,11.333,6.383,False,new
môn Ngoại ngữ,3,3,3,13.466,7.382,False,new
buổi sáng ngày,3,3,2,8.934,8.96,False,new
thi còn lại.,3,3,2,9.015,7.935,False,new
điểm bài thi,3,5,3,7.956,9.469,False,new
thí sinh đã,3,12,9,7.585,9.204,False,new
thí sinh chỉ,3,3,3,7.377,8.598,False,new
nhập học vào,3,4,2,7.524,8.574,False,new
sinh phải làm,3,3,2,6.112,8.639,False,new
để xét tuyển,3,5,4,9.13,9.89,False,new
của làng giải,3,4,2,7.403,10.559,False,new
làng giải trí,3,4,2,10.208,6.686,False,new
giải trí thế,3,3,2,7.159,7.878,False,new
trở thành đề,3,3,2,7.05,9.468,False,new
thành đề tài,3,3,2,7.207,7.768,False,new
kết cuộc thi,3,5,4,7.41,9.965,False,new
cho Tây Ban,3,3,3,9.46,8.963,False,new
như Hoa hậu,3,3,3,8.102,9.815,False,new
Hoa hậu Thế,3,59,17,12.757,6.883,False,new
hậu Thế giới,3,63,18,11.826,6.712,False,new
người phụ nữ.,3,3,3,11.703,6.939,False,new
thắng của Mireia,3,3,2,9.3,3.123,False,new
của Mireia tại,3,3,2,7.48,11.877,False,new
Mireia tại Hoa,3,3,2,10.677,4.203,False,new
như không được,3,3,3,3.312,11.443,False,new
bạn gái cũ,3,5,3,11.958,8.146,False,new
gái cũ của,3,4,2,9.781,8.195,False,new
là những nghệ,3,4,3,3.704,10.796,False,new
Huỳnh Hiểu Minh,3,7,4,16.181,7.008,False,new
đấu trường sắc,3,4,2,8.863,7.01,False,new
trường sắc đẹp,3,4,2,8.611,7.542,False,new
đứng đầu bảng,3,3,3,9.752,7.922,False,new
xuống vị trí,3,3,3,9.98,8.171,False,new
đạt nhiều thành,3,3,3,6.268,9.025,False,new
"Thế giới 2015,",3,4,3,11.441,7.995,False,new
Thế giới năm,3,3,3,6.994,9.569,False,new
đảo khán giả,3,4,4,11.891,7.581,False,new
nhan sắc Việt,3,5,2,10.734,5.404,False,new
thi Miss World,3,10,6,11.512,6.302,False,new
Lan Khuê là,3,4,3,9.313,8.147,False,new
của Lan Khuê,3,7,5,9.552,9.921,False,new
Đêm chung kết,3,3,3,11.5,5.708,False,new
chung kết Hoa,3,6,4,9.507,5.337,False,new
Lan Khuê đã,3,5,3,10.031,7.655,False,new
đáng cho sự,3,4,4,5.666,9.873,False,new
cố gắng và,3,3,2,8.673,10.534,False,new
đã góp một,3,3,3,5.4,11.657,False,new
hưởng ứng của,3,3,3,6.448,7.619,False,new
tại Miss World,3,12,6,11.123,8.399,False,new
trong vòng tay,3,3,3,7.72,10.97,False,new
của chiến dịch,3,4,4,6.32,9.947,False,new
qua quá trình,3,3,3,7.649,9.114,False,new
trở về quê,3,3,3,9.831,6.842,False,new
Lan Khuê được,3,3,3,9.389,8.221,False,new
Hoa hậu thế,3,6,4,9.058,7.707,False,new
được trái tim,3,3,3,10.874,8.602,False,new
Lan Khuê của,3,5,5,9.264,8.479,False,new
danh hiệu cao,3,3,3,7.98,8.314,False,new
luôn có sự,3,3,2,5.364,9.882,False,new
vào vòng ứng,3,3,2,7.93,8.925,False,new
thể hiện phần,3,4,2,5.89,7.174,False,new
hiện phần thi,3,3,2,6.535,8.827,False,new
thí sinh không,3,8,6,7.219,8.717,False,new
thứ hạng cao,3,8,6,9.417,8.636,False,new
tôi thấy mình,3,3,2,7.591,8.51,False,new
hưởng đến tâm,3,3,3,7.776,6.063,False,new
phần thi tài,3,7,4,8.035,7.498,False,new
thi tài năng,3,5,4,7.453,9.056,False,new
tài năng của,3,5,5,5.436,11.176,False,new
phần thi này,3,3,2,6.176,8.875,False,new
thể chối bỏ.,3,3,3,14.258,4.209,False,new
sau khi tham,3,3,3,6.624,7.368,False,new
mọi người từ,3,3,3,5.412,10.222,False,new
tỏa sáng trên,3,3,2,9.396,7.651,False,new
Lan Khuê sẽ,3,6,4,10.458,7.076,False,new
hậu hoàn vũ,3,6,2,10.756,5.024,False,new
thềm chung kết,3,3,2,11.814,4.32,False,new
top chung cuộc.,3,3,3,14.668,5.522,False,new
Người đẹp Tây,3,3,3,11.415,7.4,False,new
đẹp Tây Ban,3,6,4,12.255,6.102,False,new
chuyến xuyên Việt,3,4,2,11.025,5.219,False,new
còn khen đảo,3,4,2,11.913,8.856,False,new
khen đảo Tuần,3,4,2,16.202,4.141,False,new
"đảo Tuần Châu,",3,6,2,18.394,4.54,False,new
Việt Nam Lan,3,4,4,7.863,8.693,False,new
Nam Lan Khuê,3,4,4,10.98,4.798,False,new
Lan Khuê cũng,3,5,4,10.497,6.582,False,new
lọt top chung,3,3,3,13.201,6.674,False,new
